claim_id,customer,customer_plant,claim_country,claim_language,claim_description,production_plant,production_country,part_category,part_name_ko,part_name_en,part_number,production_date,delivery_date,occurrence_date,claim_received_date,claim_confirmed_date,claim_status,defect_type_ko,defect_type_en,severity,claim_quantity,unit_price_usd,claim_amount_usd
CLM-001603,GM,GM Korea 창원공장,KR,ko,로어암(SL-CHS-80042) 부품에서 크랙·파손 발생. GM Korea 창원공장에서 확인됨.,SL 천안공장,KR,Chassis Systems,로어암,Lower Control Arm,SL-CHS-80042,2025-05-10,2025-05-15,2025-12-27,2025-12-31,,접수,크랙·파손,Crack & Breakage,Minor,100,26.14,2169.62
CLM-001604,BMW,BMW Leipzig Plant,DE,de,Foreign Material Contamination bei Stabilizer Link (SL-CHS-93702) festgestellt. Erkannt bei BMW Leipzig Plant.,SL Poland,PL,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-93702,2023-03-27,2023-04-13,2024-01-06,2024-01-15,2024-02-18,보상완료,이물혼입,Foreign Material Contamination,Major,500,27.28,11184.8
CLM-001605,Kia,기아 화성공장,KR,ko,전조등(SL-LMP-23326) 부품에서 조립불량 발생. Kia 기아 화성공장에서 확인됨.,SL Tennessee,US,Lamp Systems,전조등,Head Lamp,SL-LMP-23326,2023-05-10,2023-05-13,2023-11-04,2023-11-06,2023-12-04,기각,조립불량,Assembly Defect,Minor,50,42.89,2337.51
CLM-001606,KGM,KGM 평택공장,KR,ko,아웃사이드미러(SL-MIR-39761) 부품에서 배선·전장불량 발생. KGM 평택공장에서 확인됨.,SL 대구공장,KR,Mirror Systems,아웃사이드미러,Outside Mirror,SL-MIR-39761,2023-06-19,2023-06-28,2024-01-23,2024-02-06,,조사중,배선·전장불량,Wiring & Electrical Defect,Minor,1,39.22,48.63
CLM-001607,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Foreign Material Contamination detected on Lower Control Arm (SL-CHS-60448). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Tennessee,US,Chassis Systems,로어암,Lower Control Arm,SL-CHS-60448,2025-02-23,2025-03-06,2025-05-17,2025-05-29,2025-06-29,보상완료,이물혼입,Foreign Material Contamination,Minor,5,27.5,165.0
CLM-001608,BMW,BMW Leipzig Plant,DE,de,Crack & Breakage bei Fog Lamp (SL-LMP-49986) festgestellt. Erkannt bei BMW Leipzig Plant.,SL 천안공장,KR,Lamp Systems,안개등,Fog Lamp,SL-LMP-49986,2024-03-22,2024-04-05,2025-03-11,2025-03-26,2025-04-29,확정,크랙·파손,Crack & Breakage,Minor,1,71.82,76.85
CLM-001609,GM,GM Korea 창원공장,KR,ko,로어암(SL-CHS-43342) 부품에서 배선·전장불량 발생. GM Korea 창원공장에서 확인됨.,SL 안산공장,KR,Chassis Systems,로어암,Lower Control Arm,SL-CHS-43342,2023-10-28,2023-11-02,2024-11-07,2024-11-12,2024-12-12,확정,배선·전장불량,Wiring & Electrical Defect,Major,100,33.87,3420.87
CLM-001610,Subaru,Subaru of Indiana Automotive,US,en,Functional Failure detected on Stabilizer Link (SL-CHS-39968). Identified at Subaru of Indiana Automotive.,SL Tennessee,US,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-39968,2024-01-03,2024-01-23,2024-12-24,2024-12-31,2025-01-29,기각,기능불량,Functional Failure,Minor,5,26.33,131.65
CLM-001611,Kia,기아 광주공장,KR,ko,라디에이터서포트(SL-FEM-57830) 부품에서 기타 발생. Kia 기아 광주공장에서 확인됨.,SL 미러텍(시흥),KR,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-57830,2025-04-09,2025-04-12,2025-12-10,2025-12-25,,조사중,기타,Other,Minor,8,14.58,138.8
CLM-001612,BMW,BMW Munich Plant,DE,de,Crack & Breakage bei Side Repeater Mirror (SL-MIR-66442) festgestellt. Erkannt bei BMW Munich Plant.,SL 안산공장,KR,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-66442,2024-02-16,2024-02-20,2024-11-21,2024-11-27,,접수,크랙·파손,Crack & Breakage,Minor,12,59.99,705.48
CLM-001613,Ford,Ford Michigan Assembly,US,en,Surface & Plating Defect detected on Side Repeater Mirror (SL-MIR-11073). Identified at Ford Michigan Assembly.,SL Alabama,US,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-11073,2022-08-14,2022-08-23,2023-04-15,2023-04-20,2023-05-31,확정,표면·도금불량,Surface & Plating Defect,Major,200,22.28,4589.68
CLM-001614,Kia,Kia Georgia Plant,US,en,Dimensional Out-of-Spec detected on Stabilizer Link (SL-CHS-55266). Identified at Kia Georgia Plant.,동풍삼립(우한),CN,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-55266,2022-08-19,2022-09-08,2023-01-10,2023-01-25,,접수,치수불량,Dimensional Out-of-Spec,Minor,3,23.06,89.93
CLM-001615,Hyundai,현대자동차 울산공장,KR,ko,로어암(SL-CHS-96236) 부품에서 소재불량 발생. Hyundai 현대자동차 울산공장에서 확인됨.,SL 안산공장,KR,Chassis Systems,로어암,Lower Control Arm,SL-CHS-96236,2023-03-26,2023-04-01,2024-01-14,2024-01-19,2024-02-05,확정,소재불량,Material Defect,Minor,3,41.99,138.57
CLM-001616,Ford,Ford Michigan Assembly,US,en,Foreign Material Contamination detected on Sensor Module (SL-ELE-34653). Identified at Ford Michigan Assembly.,SL Poland,PL,Electrification,센서모듈,Sensor Module,SL-ELE-34653,2022-05-31,2022-06-06,2023-06-11,2023-06-13,,조사중,이물혼입,Foreign Material Contamination,Minor,200,11.31,2940.6
CLM-001617,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Foreign Material Contamination detected on Side Repeater Mirror (SL-MIR-66902). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Alabama,US,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-66902,2024-11-01,2024-11-15,2025-02-17,2025-02-19,2025-03-27,기각,이물혼입,Foreign Material Contamination,Minor,50,31.17,1402.65
CLM-001618,Ford,Ford-Werke Cologne,DE,de,Material Defect bei Stabilizer Link (SL-CHS-66543) festgestellt. Erkannt bei Ford-Werke Cologne.,SL 진량공장,KR,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-66543,2022-05-14,2022-05-19,2023-03-25,2023-04-04,2023-04-13,확정,소재불량,Material Defect,Minor,50,33.96,2139.48
CLM-001619,Kia,기아 광주공장,KR,ko,범퍼빔(SL-FEM-64772) 부품에서 기능불량 발생. Kia 기아 광주공장에서 확인됨.,SL 미러텍(시흥),KR,Front End Module,범퍼빔,Bumper Beam,SL-FEM-64772,2023-01-27,2023-02-04,2023-10-05,2023-10-14,2023-11-12,보상완료,기능불량,Functional Failure,Minor,5,14.68,68.26
CLM-001620,Hyundai,현대자동차 아산공장,KR,ko,혼(SL-FEM-65466) 부품에서 치수불량 발생. Hyundai 현대자동차 아산공장에서 확인됨.,동풍삼립(우한),CN,Front End Module,혼,Horn,SL-FEM-65466,2022-10-28,2022-11-13,2023-12-08,2023-12-13,2023-12-27,보상완료,치수불량,Dimensional Out-of-Spec,Minor,1,21.87,23.18
CLM-001621,GM,GM Brazil Gravataí,BR,pt,Surface & Plating Defect detectado em Actuator Motor (SL-ELE-65560). Identificado na GM Brazil Gravataí.,SL Brazil,BR,Electrification,액추에이터모터,Actuator Motor,SL-ELE-65560,2024-02-25,2024-03-12,2024-04-24,2024-04-28,,접수,표면·도금불량,Surface & Plating Defect,Major,200,36.9,9372.6
CLM-001622,GM,GM Fort Wayne Assembly,US,en,Design Flaw detected on Lower Control Arm (SL-CHS-53244). Identified at GM Fort Wayne Assembly.,SL 옌타이,CN,Chassis Systems,로어암,Lower Control Arm,SL-CHS-53244,2023-07-31,2023-08-16,2023-10-20,2023-10-28,2023-11-06,확정,설계결함,Design Flaw,Minor,5,21.25,96.69
CLM-001623,Ford,Ford Kentucky Truck Plant,US,en,Crack & Breakage detected on Stabilizer Link (SL-CHS-29956). Identified at Ford Kentucky Truck Plant.,SL Tennessee,US,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-29956,2023-01-29,2023-02-12,2023-04-28,2023-05-08,2023-06-05,보상완료,크랙·파손,Crack & Breakage,Minor,12,13.52,184.95
CLM-001624,GM,GM Brazil Gravataí,BR,pt,Material Defect detectado em Inside Mirror (SL-MIR-57423). Identificado na GM Brazil Gravataí.,SL Brazil,BR,Mirror Systems,룸미러,Inside Mirror,SL-MIR-57423,2024-06-01,2024-06-16,2025-01-29,2025-02-06,2025-03-20,확정,소재불량,Material Defect,Minor,2,55.92,106.25
CLM-001625,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Material Defect detected on Wiring Harness (SL-ELE-94790). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Tennessee,US,Electrification,와이어링하네스,Wiring Harness,SL-ELE-94790,2024-04-13,2024-04-29,2024-09-04,2024-09-19,2024-10-06,기각,소재불량,Material Defect,Minor,1,40.86,50.26
CLM-001626,BMW,BMW Brilliance Shenyang,CN,zh,在Daytime Running Lamp（SL-LMP-29277）上发现Foreign Material Contamination。由BMW Brilliance Shenyang确认。,동풍삼립(우한),CN,Lamp Systems,주간주행등,Daytime Running Lamp,SL-LMP-29277,2022-08-26,2022-09-12,2023-08-23,2023-09-02,,조사중,이물혼입,Foreign Material Contamination,Minor,2,84.13,153.12
CLM-001627,Hyundai,현대자동차 울산공장,KR,ko,액추에이터모터(SL-ELE-17022) 부품에서 소재불량 발생. Hyundai 현대자동차 울산공장에서 확인됨.,SL 성서공장,KR,Electrification,액추에이터모터,Actuator Motor,SL-ELE-17022,2025-02-09,2025-02-19,2025-10-28,2025-11-11,2025-11-24,기각,소재불량,Material Defect,Major,200,34.75,6950.0
CLM-001628,Honda,Honda Suzuka Factory,JP,ja,Bumper Beam（SL-FEM-13526）にFunctional Failureを検出。Honda Suzuka Factoryにて確認。,SL 천안공장,KR,Front End Module,범퍼빔,Bumper Beam,SL-FEM-13526,2024-10-07,2024-10-26,2025-01-05,2025-01-16,2025-01-19,확정,기능불량,Functional Failure,Major,500,15.88,9766.2
CLM-001629,Ford,Ford Kentucky Truck Plant,US,en,Dimensional Out-of-Spec detected on Steering Knuckle (SL-CHS-51654). Identified at Ford Kentucky Truck Plant.,SL Tennessee,US,Chassis Systems,너클,Steering Knuckle,SL-CHS-51654,2023-04-01,2023-04-09,2023-04-15,2023-04-16,,조사중,치수불량,Dimensional Out-of-Spec,Minor,100,20.05,2105.25
CLM-001630,BMW,BMW Munich Plant,DE,de,Surface & Plating Defect bei Lower Control Arm (SL-CHS-32295) festgestellt. Erkannt bei BMW Munich Plant.,SL 옌타이,CN,Chassis Systems,로어암,Lower Control Arm,SL-CHS-32295,2024-01-10,2024-01-25,2024-10-09,2024-10-17,2024-10-23,보상완료,표면·도금불량,Surface & Plating Defect,Critical,500,37.71,17723.7
CLM-001631,BMW,BMW Munich Plant,DE,de,Wiring & Electrical Defect bei Steering Knuckle (SL-CHS-91976) festgestellt. Erkannt bei BMW Munich Plant.,SL 미러텍(시흥),KR,Chassis Systems,너클,Steering Knuckle,SL-CHS-91976,2022-08-12,2022-08-19,2023-05-21,2023-05-25,2023-07-01,보상완료,배선·전장불량,Wiring & Electrical Defect,Minor,2,13.47,33.41
CLM-001632,Stellantis,Stellantis Toluca Assembly,MX,es,Se detectó Wiring & Electrical Defect en Fog Lamp (SL-LMP-23124). Identificado en Stellantis Toluca Assembly.,SL Mexico (SLP),MX,Lamp Systems,안개등,Fog Lamp,SL-LMP-23124,2023-12-29,2024-01-09,2024-05-14,2024-05-21,,조사중,배선·전장불량,Wiring & Electrical Defect,Minor,8,35.38,226.43
CLM-001633,Kia,Kia India (Anantapur),IN,en,Dimensional Out-of-Spec detected on Rear Combination Lamp (SL-LMP-35819). Identified at Kia India (Anantapur).,SL Lumax (India),IN,Lamp Systems,리어콤비램프,Rear Combination Lamp,SL-LMP-35819,2022-05-02,2022-05-17,2023-06-07,2023-06-16,,조사중,치수불량,Dimensional Out-of-Spec,Minor,5,52.0,208.0
CLM-001634,GM,GM Brazil Gravataí,BR,pt,Functional Failure detectado em Side Repeater Mirror (SL-MIR-59856). Identificado na GM Brazil Gravataí.,SL Brazil,BR,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-59856,2022-05-13,2022-06-01,2023-01-26,2023-02-05,2023-03-21,기각,기능불량,Functional Failure,Minor,20,44.11,723.4
CLM-001635,Hyundai,현대자동차 아산공장,KR,ko,범퍼빔(SL-FEM-69867) 부품에서 배선·전장불량 발생. Hyundai 현대자동차 아산공장에서 확인됨.,SL 진량공장,KR,Front End Module,범퍼빔,Bumper Beam,SL-FEM-69867,2023-01-01,2023-01-11,2023-08-22,2023-08-27,2023-08-31,확정,배선·전장불량,Wiring & Electrical Defect,Minor,200,16.66,2965.48
CLM-001636,GM,SAIC-GM Shanghai,CN,zh,在Rear Combination Lamp（SL-LMP-44711）上发现Functional Failure。由SAIC-GM Shanghai确认。,호북삼립,CN,Lamp Systems,리어콤비램프,Rear Combination Lamp,SL-LMP-44711,2024-03-01,2024-03-12,2024-09-14,2024-09-29,2024-11-09,확정,기능불량,Functional Failure,Minor,3,65.09,189.41
CLM-001637,Kia,기아 화성공장,KR,ko,범퍼빔(SL-FEM-40975) 부품에서 배선·전장불량 발생. Kia 기아 화성공장에서 확인됨.,SL 천안공장,KR,Front End Module,범퍼빔,Bumper Beam,SL-FEM-40975,2024-10-26,2024-11-01,2025-06-18,2025-06-30,2025-08-04,보상완료,배선·전장불량,Wiring & Electrical Defect,Minor,20,28.25,689.3
CLM-001638,Kia,기아 광주공장,KR,ko,라디에이터서포트(SL-FEM-67752) 부품에서 소재불량 발생. Kia 기아 광주공장에서 확인됨.,SL 미러텍(시흥),KR,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-67752,2024-02-26,2024-03-11,2024-03-24,2024-03-30,2024-05-01,확정,소재불량,Material Defect,Minor,5,22.7,139.6
CLM-001639,GM,GM Spring Hill Assembly,US,en,Crack & Breakage detected on Side Repeater Mirror (SL-MIR-28322). Identified at GM Spring Hill Assembly.,SL 대구공장,KR,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-28322,2023-03-23,2023-04-04,2024-03-21,2024-04-01,2024-04-08,확정,크랙·파손,Crack & Breakage,Minor,8,59.37,588.95
CLM-001640,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Crack & Breakage detected on Stabilizer Link (SL-CHS-24476). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Tennessee,US,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-24476,2022-09-18,2022-10-04,2023-05-27,2023-06-09,,조사중,크랙·파손,Crack & Breakage,Minor,3,32.66,83.28
CLM-001641,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Bonnet Latch（SL-FEM-64481）上发现Dimensional Out-of-Spec。由Beijing Hyundai Motor (BHMC)确认。,호북삼립,CN,Front End Module,본넷래치,Bonnet Latch,SL-FEM-64481,2023-10-15,2023-10-18,2024-06-20,2024-07-04,2024-07-27,확정,치수불량,Dimensional Out-of-Spec,Major,100,34.38,3403.62
CLM-001642,GM,GM Fort Wayne Assembly,US,en,Surface & Plating Defect detected on Bonnet Latch (SL-FEM-10391). Identified at GM Fort Wayne Assembly.,SL Tennessee,US,Front End Module,본넷래치,Bonnet Latch,SL-FEM-10391,2022-09-17,2022-10-07,2023-02-27,2023-03-03,2023-04-13,확정,표면·도금불량,Surface & Plating Defect,Minor,20,27.68,636.64
CLM-001643,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Crack & Breakage detected on Actuator Motor (SL-ELE-96680). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Tennessee,US,Electrification,액추에이터모터,Actuator Motor,SL-ELE-96680,2023-04-02,2023-04-06,2023-12-10,2023-12-17,2024-01-03,확정,크랙·파손,Crack & Breakage,Minor,2,11.97,22.26
CLM-001644,Kia,기아 광명공장,KR,ko,본넷래치(SL-FEM-26814) 부품에서 표면·도금불량 발생. Kia 기아 광명공장에서 확인됨.,SL 성서공장,KR,Front End Module,본넷래치,Bonnet Latch,SL-FEM-26814,2025-08-17,2025-08-28,2025-11-17,2025-11-25,,접수,표면·도금불량,Surface & Plating Defect,Minor,1,10.36,8.91
CLM-001645,Ford,Changan Ford Chongqing,CN,zh,在Horn（SL-FEM-85569）上发现Design Flaw。由Changan Ford Chongqing确认。,동풍삼립(우한),CN,Front End Module,혼,Horn,SL-FEM-85569,2025-03-25,2025-04-11,2025-09-04,2025-09-14,2025-10-07,기각,설계결함,Design Flaw,Minor,3,10.87,28.04
CLM-001646,Kia,Kia Georgia Plant,US,en,Dimensional Out-of-Spec detected on Stabilizer Link (SL-CHS-22441). Identified at Kia Georgia Plant.,SL Brazil,BR,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-22441,2025-01-18,2025-01-24,2025-12-30,2025-12-31,,조사중,치수불량,Dimensional Out-of-Spec,Minor,2,28.25,63.28
CLM-001647,Ford,Ford-Werke Cologne,DE,de,Design Flaw bei Bonnet Latch (SL-FEM-22336) festgestellt. Erkannt bei Ford-Werke Cologne.,SL Poland,PL,Front End Module,본넷래치,Bonnet Latch,SL-FEM-22336,2023-01-22,2023-02-08,2023-12-11,2023-12-17,2024-01-17,보상완료,설계결함,Design Flaw,Minor,20,10.79,237.38
CLM-001648,BMW,BMW Munich Plant,DE,de,Surface & Plating Defect bei Wiring Harness (SL-ELE-78885) festgestellt. Erkannt bei BMW Munich Plant.,SL Poland,PL,Electrification,와이어링하네스,Wiring Harness,SL-ELE-78885,2022-09-12,2022-10-01,2023-04-20,2023-04-23,2023-05-03,기각,표면·도금불량,Surface & Plating Defect,Critical,500,47.05,24701.25
CLM-001649,GM,GM Fort Wayne Assembly,US,en,Foreign Material Contamination detected on Bonnet Latch (SL-FEM-35489). Identified at GM Fort Wayne Assembly.,SL Tennessee,US,Front End Module,본넷래치,Bonnet Latch,SL-FEM-35489,2025-03-02,2025-03-12,2025-05-13,2025-05-15,2025-06-20,확정,이물혼입,Foreign Material Contamination,Minor,8,23.62,222.97
CLM-001650,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Bonnet Latch（SL-FEM-88823）上发现Wiring & Electrical Defect。由Beijing Hyundai Motor (BHMC)确认。,SL Alabama,US,Front End Module,본넷래치,Bonnet Latch,SL-FEM-88823,2023-12-02,2023-12-14,2025-01-01,2025-01-07,2025-01-31,확정,배선·전장불량,Wiring & Electrical Defect,Minor,5,17.23,87.01
CLM-001651,KGM,KGM 평택공장,KR,ko,혼(SL-FEM-38551) 부품에서 소재불량 발생. KGM 평택공장에서 확인됨.,SL 대구공장,KR,Front End Module,혼,Horn,SL-FEM-38551,2023-08-16,2023-08-29,2023-11-12,2023-11-25,2023-12-19,보상완료,소재불량,Material Defect,Minor,50,29.84,1238.36
CLM-001652,BMW,BMW Munich Plant,DE,de,Material Defect bei Radiator Support (SL-FEM-33527) festgestellt. Erkannt bei BMW Munich Plant.,SL Poland,PL,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-33527,2022-08-02,2022-08-10,2023-08-06,2023-08-18,2023-08-23,확정,소재불량,Material Defect,Minor,100,18.67,2035.03
CLM-001653,Kia,기아 광주공장,KR,ko,센서모듈(SL-ELE-51725) 부품에서 기타 발생. Kia 기아 광주공장에서 확인됨.,SL 미러텍(시흥),KR,Electrification,센서모듈,Sensor Module,SL-ELE-51725,2024-02-21,2024-03-05,2024-04-23,2024-04-30,2024-05-06,확정,기타,Other,Minor,5,10.39,61.82
CLM-001654,GM,GM Fort Wayne Assembly,US,en,Crack & Breakage detected on Power Window Switch (SL-ELE-96717). Identified at GM Fort Wayne Assembly.,SL Tennessee,US,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-96717,2024-02-25,2024-03-16,2024-09-18,2024-09-26,,조사중,크랙·파손,Crack & Breakage,Minor,1,35.31,41.31
CLM-001655,BMW,BMW Munich Plant,DE,de,Surface & Plating Defect bei Bonnet Latch (SL-FEM-53073) festgestellt. Erkannt bei BMW Munich Plant.,SL Mexico (SLP),MX,Front End Module,본넷래치,Bonnet Latch,SL-FEM-53073,2022-11-22,2022-12-07,2023-07-10,2023-07-19,,조사중,표면·도금불량,Surface & Plating Defect,Minor,5,34.0,176.8
CLM-001656,Subaru,Subaru Gunma Oizumi Plant,JP,ja,Bonnet Latch（SL-FEM-48500）にDesign Flawを検出。Subaru Gunma Oizumi Plantにて確認。,북경삼립,CN,Front End Module,본넷래치,Bonnet Latch,SL-FEM-48500,2022-01-18,2022-01-26,2023-01-23,2023-01-28,,조사중,설계결함,Design Flaw,Major,500,12.61,7755.15
CLM-001657,Kia,Kia India (Anantapur),IN,en,Wiring & Electrical Defect detected on Bonnet Latch (SL-FEM-34225). Identified at Kia India (Anantapur).,SL Lumax (India),IN,Front End Module,본넷래치,Bonnet Latch,SL-FEM-34225,2023-09-02,2023-09-15,2024-04-25,2024-04-30,2024-05-09,보상완료,배선·전장불량,Wiring & Electrical Defect,Minor,2,25.52,49.0
CLM-001658,Kia,기아 광주공장,KR,ko,사이드리피터미러(SL-MIR-97576) 부품에서 조립불량 발생. Kia 기아 광주공장에서 확인됨.,북경삼립,CN,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-97576,2022-12-03,2022-12-14,2023-03-05,2023-03-09,2023-04-04,보상완료,조립불량,Assembly Defect,Major,200,35.38,7146.76
CLM-001659,Ford,Ford Kentucky Truck Plant,US,en,Surface & Plating Defect detected on Steering Knuckle (SL-CHS-45909). Identified at Ford Kentucky Truck Plant.,SL Tennessee,US,Chassis Systems,너클,Steering Knuckle,SL-CHS-45909,2022-02-25,2022-03-09,2023-01-17,2023-01-19,2023-02-13,확정,표면·도금불량,Surface & Plating Defect,Major,200,29.79,6851.7
